Sep 27, 2018 10:50:15 PM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock C:\Users\My T430\Desktop\apache-karaf-4.2.1\lock
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2018-09-27T22:50:19,909 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.commands/4.2.1
2018-09-27T22:50:19,909 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.core/4.2.1
2018-09-27T22:50:19,909 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.ssh/4.2.1
2018-09-27T22:50:19,909 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.apache.karaf.system/org.apache.karaf.system.core/4.2.1
2018-09-27T22:50:19,909 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.not-yet-commons-ssl/0.3.11_1
2018-09-27T22:50:19,910 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.apache.sshd/sshd-core/1.7.0
2018-09-27T22:50:19,910 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.jline/jline-builtins/3.9.0
2018-09-27T22:50:19,910 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.jline/jline-reader/3.9.0
2018-09-27T22:50:19,911 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.jline/jline-terminal/3.9.0
2018-09-27T22:50:19,911 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.jline/jline-terminal-jansi/3.9.0
2018-09-27T22:50:19,911 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |       mvn:org.ops4j.pax.url/pax-url-wrap/2.5.4/jar/uber
2018-09-27T22:50:19,919 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 | Installing bundles:
2018-09-27T22:50:19,919 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.api/1.1.5
2018-09-27T22:50:19,935 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.core/1.1.8
2018-09-27T22:50:19,949 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.whiteboard/1.2.0
2018-09-27T22:50:19,960 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.aries/org.apache.aries.util/1.1.3
2018-09-27T22:50:19,974 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.core/4.2.1
2018-09-27T22:50:19,989 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.config/org.apache.karaf.config.core/4.2.1
2018-09-27T22:50:20,003 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.features/4.2.1
2018-09-27T22:50:20,012 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.kar/4.2.1
2018-09-27T22:50:20,022 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.wrap/4.2.1
2018-09-27T22:50:20,032 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.diagnostic/org.apache.karaf.diagnostic.core/4.2.1
2018-09-27T22:50:20,042 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf/org.apache.karaf.event/4.2.1
2018-09-27T22:50:20,052 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.features/org.apache.karaf.features.command/4.2.1
2018-09-27T22:50:20,062 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.instance/org.apache.karaf.instance.core/4.2.1
2018-09-27T22:50:20,075 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.command/4.2.1
2018-09-27T22:50:20,086 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.config/4.2.1
2018-09-27T22:50:20,095 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.modules/4.2.1
2018-09-27T22:50:20,117 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.kar/org.apache.karaf.kar.core/4.2.1
2018-09-27T22:50:20,130 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.log/org.apache.karaf.log.core/4.2.1
2018-09-27T22:50:20,140 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.management/org.apache.karaf.management.server/4.2.1
2018-09-27T22:50:20,151 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.package/org.apache.karaf.package.core/4.2.1
2018-09-27T22:50:20,162 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.service/org.apache.karaf.service.core/4.2.1
2018-09-27T22:50:20,173 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.commands/4.2.1
2018-09-27T22:50:20,185 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.core/4.2.1
2018-09-27T22:50:20,203 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.shell/org.apache.karaf.shell.ssh/4.2.1
2018-09-27T22:50:20,214 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.karaf.system/org.apache.karaf.system.core/4.2.1
2018-09-27T22:50:20,224 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.not-yet-commons-ssl/0.3.11_1
2018-09-27T22:50:20,237 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.apache.sshd/sshd-core/1.7.0
2018-09-27T22:50:20,265 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.jline/jline-builtins/3.9.0
2018-09-27T22:50:20,280 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.jline/jline-reader/3.9.0
2018-09-27T22:50:20,312 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.jline/jline-terminal/3.9.0
2018-09-27T22:50:20,330 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.jline/jline-terminal-jansi/3.9.0
2018-09-27T22:50:20,342 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   mvn:org.ops4j.pax.url/pax-url-wrap/2.5.4/jar/uber
2018-09-27T22:50:20,674 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 | Starting bundles:
2018-09-27T22:50:20,675 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.ops4j.pax.url.wrap/2.5.4
